id,common_name,scientific_name,confidence,rank,start_time,end_time,audio_path,county,lat,lon
1421,Great horned owl,Bubo virginianus,0.483,3,11930.97,11942.97,audio/test1.flac,Nevada,39.2785,-121.22237
1422,Northern flicker series,Colaptes auratus,0.724,1,5431.82,5443.82,audio/test1.flac,San Luis Obispo,35.39948,-120.93429
1423,Northern flicker 'skew',Colaptes auratus,0.693,1,9237.72,9249.72,audio/test3.flac,Alameda,37.75558,-122.15097
1424,Great horned owl,Bubo virginianus,0.569,3,5200.22,5212.22,audio/test1.flac,Nevada,39.46472,-121.21386
1425,Woodpecker spp. drum,NA,0.861,1,9723.69,9735.69,audio/test2.flac,San Luis Obispo,34.99858,-119.51621
1426,Swainson's thrush,Catharus ustulatus,0.946,1,8370.64,8382.64,audio/test2.flac,Lassen,40.54694,-121.12251
1427,Great horned owl,Bubo virginianus,0.57,3,8814.91,8826.91,audio/test3.flac,Sutter,38.89138,-121.70013
1428,Northern flicker series,Colaptes auratus,0.74,2,12249.57,12261.57,audio/test2.flac,San Mateo,37.37926,-122.45536
1429,Common nighthawk boom,Chordeiles minor,0.983,3,3341.13,3353.13,audio/test2.flac,Del Norte,41.72582,-123.93338
1430,Canada goose,Branta canadensis,0.999,3,7540.76,7552.76,audio/test3.flac,Ventura,34.29579,-118.78845
1431,Woodpecker spp. drum,NA,0.749,1,10096.8,10108.8,audio/test2.flac,Monterey,36.51875,-121.89026
1432,Wrentit,Chamaea fasciata,0.909,2,6058.26,6070.26,audio/test3.flac,Madera,37.6064,-120.37867
1433,Wrentit,Chamaea fasciata,0.62,2,7302.35,7314.35,audio/test1.flac,Madera,37.36546,-119.4928
1434,Marbled murrelet,Brachyramphus marmoratus,0.928,1,12744.16,12756.16,audio/test3.flac,Nevada,39.4047,-120.9817
1435,Northern saw-whet owl,Aegolius acadicus,0.427,1,7781.1,7793.1,audio/test3.flac,Contra Costa,37.73498,-121.75602
1436,Marbled murrelet,Brachyramphus marmoratus,0.999,1,10272.04,10284.04,audio/test1.flac,Sutter,39.21993,-121.39729
1437,Woodpecker spp. drum,NA,0.944,2,13862.35,13874.35,,Glenn,39.33564,-122.12514
1438,Northern flicker 'skew',Colaptes auratus,0.794,2,10840.21,10852.21,audio/test3.flac,Shasta,41.1291,-122.76956
1439,Northern flicker series,Colaptes auratus,0.733,1,10977.78,10989.78,,Lake,39.07637,-122.6784
1440,Woodpecker spp. drum,NA,0.764,1,2188.24,2200.24,audio/test1.flac,Monterey,36.28326,-120.23505
1441,Dog barks,NA,0.13,2,10145.5,10157.5,audio/test2.flac,Santa Cruz,36.88533,-121.68406
1442,Northern saw-whet owl,Aegolius acadicus,0.508,2,13445.07,13457.07,audio/test3.flac,Alameda,37.77033,-122.17739
1443,Sooty grouse,Dendragapus fuliginosus,0.671,2,13145.44,13157.44,audio/test2.flac,San Joaquin,38.00781,-121.057
1444,Wolf howl,Canis lupus,0.703,2,9541.93,9553.93,audio/test1.flac,Siskiyou,41.26489,-123.56311
1445,Olive-sided flycatcher,Contopus cooperi,0.802,1,8147.8,8159.8,audio/test1.flac,Fresno,36.43377,-119.24987
1446,Common raven,Corvus corax,0.779,2,11022.4,11034.4,audio/test2.flac,Santa Cruz,36.91655,-121.91562
1447,Common nighthawk call,Chordeiles minor,0.833,1,11211.99,11223.99,audio/test2.flac,Imperial,33.05576,-114.61501
1448,Common nighthawk boom,Chordeiles minor,0.816,3,10682.58,10694.58,audio/test2.flac,Mendocino,39.07561,-123.78997
1449,Common nighthawk call,Chordeiles minor,0.794,3,6901.93,6913.93,,Sutter,39.03452,-121.58617
1450,Northern flicker 'skew',Colaptes auratus,0.788,1,3475.51,3487.51,,Monterey,36.35939,-120.61859
1451,Common nighthawk boom,Chordeiles minor,0.999,3,7650.75,7662.75,audio/test3.flac,Riverside,33.92348,-116.546
1452,Olive-sided flycatcher,Contopus cooperi,0.807,2,1243.72,1255.72,,Siskiyou,41.4122,-123.70687
1453,Common nighthawk call,Chordeiles minor,0.851,1,13492.93,13504.93,audio/test3.flac,Tehama,40.22092,-122.67554
1454,Dog barks,NA,0.21,1,11066.73,11078.73,,San Diego,32.81459,-116.12663
1455,Dog barks,NA,0.369,2,7699.54,7711.54,,Santa Cruz,36.90201,-121.98293
1456,Wrentit,Chamaea fasciata,0.713,3,6422.26,6434.26,audio/test1.flac,Madera,37.53915,-120.05295
1457,Olive-sided flycatcher,Contopus cooperi,0.688,2,14158.4,14170.4,audio/test3.flac,Madera,37.4849,-118.972
1458,Wrentit,Chamaea fasciata,0.792,2,11745.37,11757.37,,Madera,37.00993,-119.99622
1459,Hermit thrush,Catharus guttatus,0.972,3,13040.91,13052.91,audio/test3.flac,El Dorado,38.74181,-120.06423
1460,Olive-sided flycatcher,Contopus cooperi,0.999,2,3297.05,3309.05,audio/test3.flac,San Mateo,37.45056,-122.11698
1461,Great horned owl,Bubo virginianus,0.549,2,3695.14,3707.14,audio/test2.flac,Tulare,36.59829,-118.67579
1462,Wrentit,Chamaea fasciata,0.722,3,3004.1,3016.1,audio/test2.flac,Mendocino,39.46476,-122.91516
1463,Wolf howl,Canis lupus,0.66,2,1414.99,1426.99,audio/test1.flac,Alpine,38.6469,-119.7474
1464,Woodpecker spp. drum,NA,0.959,1,10920.96,10932.96,audio/test3.flac,Santa Barbara,35.1602,-119.92557
1465,Swainson's thrush,Catharus ustulatus,0.945,3,12671.19,12683.19,audio/test3.flac,Mono,38.2226,-118.8999
1466,Downy woodpecker call,Dryobates pubescens,0.552,3,8334.85,8346.85,audio/test1.flac,Lassen,40.90735,-120.41064
1467,Great horned owl,Bubo virginianus,0.686,2,3096.41,3108.41,audio/test1.flac,Sierra,39.5231,-120.08414
1468,Northern flicker 'skew',Colaptes auratus,0.768,2,3943.77,3955.77,,Lassen,40.66783,-121.25036
1469,Wolf howl,Canis lupus,0.719,3,2965.74,2977.74,,Orange,33.59581,-117.75093
1470,Great horned owl,Bubo virginianus,0.718,1,4284.7,4296.7,audio/test3.flac,Colusa,39.40333,-122.35121
1471,Marbled murrelet,Brachyramphus marmoratus,0.717,2,11344.06,11356.06,audio/test2.flac,Merced,36.97164,-120.19068
1472,Great horned owl,Bubo virginianus,0.516,2,8316.58,8328.58,,Tuolumne,37.9811,-119.42202
1473,Swainson's thrush,Catharus ustulatus,0.829,2,13071.91,13083.91,audio/test3.flac,Colusa,39.22075,-122.29244
1474,Hermit thrush,Catharus guttatus,0.622,1,12114.31,12126.31,,Alpine,38.44983,-120.20962
1475,Canada goose,Branta canadensis,0.622,1,9436.02,9448.02,audio/test2.flac,Humboldt,40.28068,-123.53474
1476,Woodpecker spp. drum,NA,0.905,1,4447.48,4459.48,audio/test2.flac,Contra Costa,37.99396,-122.09152
1477,Northern flicker 'skew',Colaptes auratus,0.83,3,4048.15,4060.15,audio/test1.flac,Merced,36.98782,-120.4779
1478,Common raven,Corvus corax,0.969,2,7263.46,7275.46,audio/test3.flac,Mono,38.24246,-118.42593
1479,Canada goose,Branta canadensis,0.851,2,10883.04,10895.04,,Tulare,36.76924,-119.20163
1480,Marbled murrelet,Brachyramphus marmoratus,0.946,2,5327.11,5339.11,audio/test2.flac,Kern,35.34989,-118.08377
1481,Northern flicker 'skew',Colaptes auratus,0.719,1,11221.26,11233.26,audio/test3.flac,Napa,38.48537,-122.48125
1482,Common nighthawk boom,Chordeiles minor,0.735,3,9788.9,9800.9,audio/test2.flac,Marin,37.9808,-122.6627
1483,Woodpecker spp. drum,NA,0.955,1,12842.28,12854.28,,Trinity,40.2736,-122.55193
1484,Swainson's thrush,Catharus ustulatus,0.781,3,5887.84,5899.84,,Fresno,36.40624,-120.79213
1485,Common raven,Corvus corax,0.713,2,2565.61,2577.61,,Del Norte,41.67252,-124.18661
1486,Olive-sided flycatcher,Contopus cooperi,0.875,3,8872.39,8884.39,audio/test2.flac,Santa Cruz,37.01686,-122.02513
1487,Canada goose,Branta canadensis,0.746,1,5821.48,5833.48,,San Joaquin,37.80039,-121.24261
1488,Marbled murrelet,Brachyramphus marmoratus,0.665,1,3448.21,3460.21,,Nevada,39.34302,-120.74049
1489,Steller's jay,Cyanocitta stelleri,0.605,1,6282.61,6294.61,audio/test3.flac,Sonoma,38.85182,-122.62837
1490,Wrentit,Chamaea fasciata,0.681,2,5463.51,5475.51,audio/test3.flac,Humboldt,40.7157,-123.79823
1491,Olive-sided flycatcher,Contopus cooperi,0.779,2,2008.63,2020.63,,San Diego,32.77489,-116.88865
1492,Common nighthawk boom,Chordeiles minor,0.702,3,3885.42,3897.42,audio/test2.flac,Del Norte,41.72168,-124.19298
1493,Olive-sided flycatcher,Contopus cooperi,0.832,2,8227.72,8239.72,audio/test3.flac,Trinity,40.60449,-122.49987
1494,Common nighthawk boom,Chordeiles minor,0.967,2,11469.1,11481.1,audio/test1.flac,El Dorado,38.64924,-120.49338
1495,Common nighthawk boom,Chordeiles minor,0.71,1,3205.56,3217.56,audio/test1.flac,El Dorado,38.74078,-120.55774
1496,Wrentit,Chamaea fasciata,0.813,2,3723.63,3735.63,audio/test2.flac,Humboldt,41.03636,-124.27278
1497,Downy woodpecker call,Dryobates pubescens,0.558,2,2289.03,2301.03,,Yolo,38.611,-121.86831
1498,Marbled murrelet,Brachyramphus marmoratus,0.578,2,11973.96,11985.96,audio/test2.flac,Fresno,37.21596,-118.88638
1499,Wrentit,Chamaea fasciata,0.667,1,355.14,367.14,audio/test2.flac,Tuolumne,37.81536,-120.49832
1500,Common nighthawk boom,Chordeiles minor,0.999,3,1024.58,1036.58,audio/test2.flac,Merced,37.51069,-120.94392
