id,common_name,scientific_name,confidence,rank,start_time,end_time,audio_path,county,lat,lon,date,ARU_ID
958,Dog barks,NA,0.139,1,5687.27,5699.27,audio/test1.flac,Nevada,39.39392,-121.06533,2026-03-14,3332
959,Wrentit,Chamaea fasciata,0.797,1,13405.15,13417.15,audio/test3.flac,Monterey,36.82094,-120.74844,2026-03-26,3332
960,Canada goose,Branta canadensis,0.667,1,14329.68,14341.68,audio/test3.flac,Ventura,34.51242,-119.36007,2026-01-04,2452
961,Common raven,Corvus corax,0.804,1,224.92,236.92,audio/test1.flac,San Benito,36.86567,-121.50488,2026-01-11,1556
962,Woodpecker spp. drum,NA,0.935,3,8137.64,8149.64,audio/test1.flac,Kern,35.18307,-119.28672,2026-03-24,9874
963,Steller's jay,Cyanocitta stelleri,0.653,1,5344.92,5356.92,audio/test3.flac,San Francisco,37.79102,-122.42564,2026-02-24,3332
964,Dog barks,NA,0.171,3,3317.83,3329.83,audio/test2.flac,Sierra,39.38349,-120.19009,2026-01-18,3332
965,Hermit thrush,Catharus guttatus,0.961,3,8043.47,8055.47,audio/test1.flac,Modoc,41.7857,-120.33532,2026-04-21,9874
966,Common raven,Corvus corax,0.756,3,9028.2,9040.2,audio/test1.flac,Sacramento,38.27705,-121.77102,2026-03-01,2452
967,Common nighthawk boom,Chordeiles minor,0.896,1,8429.65,8441.65,audio/test2.flac,El Dorado,39.00564,-120.52275,2026-01-24,3332
968,Marbled murrelet,Brachyramphus marmoratus,0.999,2,12598.08,12610.08,audio/test1.flac,Colusa,39.43819,-122.00384,2026-01-07,1213
969,Hermit thrush,Catharus guttatus,0.703,2,9636.5,9648.5,audio/test1.flac,San Diego,32.82609,-116.76198,2026-02-03,3332
970,Dog barks,NA,0.169,3,12322.27,12334.27,audio/test2.flac,San Benito,36.83564,-121.3439,2026-02-18,4653
971,Hermit thrush,Catharus guttatus,0.662,2,2147.36,2159.36,audio/test1.flac,Alpine,38.69882,-119.8618,2026-02-11,4653
972,Olive-sided flycatcher,Contopus cooperi,0.769,3,14164.92,14176.92,audio/test1.flac,San Joaquin,38.07238,-121.58258,2026-01-28,3332
973,Woodpecker spp. drum,NA,0.875,2,3399.55,3411.55,,Riverside,34.06,-115.20947,2026-02-28,1556
974,Common nighthawk call,Chordeiles minor,0.89,2,6006.17,6018.17,audio/test2.flac,El Dorado,38.90312,-120.29351,2026-02-11,2212
975,Downy woodpecker call,Dryobates pubescens,0.629,3,10973.75,10985.75,audio/test3.flac,Stanislaus,37.75772,-121.1164,2026-02-13,1213
976,Dog barks,NA,0.376,3,2972.95,2984.95,audio/test2.flac,Tehama,40.01063,-122.75763,2026-04-08,1213
977,Woodpecker spp. drum,NA,0.942,2,6347.23,6359.23,,Glenn,39.83614,-122.32294,2026-04-23,2452
978,Wolf howl,Canis lupus,0.817,3,8093.08,8105.08,audio/test1.flac,San Francisco,37.71256,-122.43912,2026-02-18,2452
979,Hermit thrush,Catharus guttatus,0.999,2,2374.55,2386.55,audio/test1.flac,Sacramento,38.5579,-121.81214,2026-02-05,1213
980,Canada goose,Branta canadensis,0.787,1,5144.89,5156.89,,Glenn,39.46051,-121.96062,2026-04-07,3332
981,Hermit thrush,Catharus guttatus,0.513,1,11583.37,11595.37,audio/test2.flac,Inyo,37.2056,-118.25872,2026-04-17,4653
982,Common raven,Corvus corax,0.706,3,6210.95,6222.95,audio/test1.flac,Amador,38.18682,-120.74438,2026-02-23,1556
983,Northern flicker series,Colaptes auratus,0.679,1,9489.55,9501.55,audio/test1.flac,Mendocino,39.01108,-123.5007,2026-02-02,1213
984,Woodpecker spp. drum,NA,0.982,2,3739.73,3751.73,audio/test3.flac,Mendocino,39.93113,-123.94855,2026-04-17,1213
985,Steller's jay,Cyanocitta stelleri,0.683,2,10414.53,10426.53,audio/test3.flac,San Francisco,37.79428,-122.45325,2026-01-11,1556
986,Common raven,Corvus corax,0.801,1,11496.29,11508.29,audio/test2.flac,Amador,38.35057,-120.85313,2026-03-02,1334
987,Woodpecker spp. drum,NA,0.865,1,5000.9,5012.9,audio/test1.flac,Butte,39.50083,-121.51245,2026-01-03,1213
988,Steller's jay,Cyanocitta stelleri,0.802,1,12455.69,12467.69,audio/test2.flac,Colusa,39.09938,-122.4386,2026-04-06,1213
989,Northern flicker 'skew',Colaptes auratus,0.738,2,7501.47,7513.47,audio/test3.flac,San Bernardino,34.62326,-117.58651,2026-03-11,4653
990,Common nighthawk boom,Chordeiles minor,0.795,2,4197.12,4209.12,audio/test1.flac,Alpine,38.55835,-119.90115,2026-01-07,4653
991,Northern flicker 'skew',Colaptes auratus,0.902,1,10275.13,10287.13,audio/test3.flac,Merced,37.48233,-121.09818,2026-02-14,3332
992,Northern flicker 'skew',Colaptes auratus,0.83,2,2450.48,2462.48,,Fresno,36.81824,-120.24497,2026-01-29,2212
993,Swainson's thrush,Catharus ustulatus,0.962,1,10886.86,10898.86,,Tulare,36.10625,-118.18517,2026-03-25,9874
994,Sooty grouse,Dendragapus fuliginosus,0.849,3,5386.28,5398.28,audio/test2.flac,Santa Clara,37.39356,-121.29696,2026-01-09,1334
995,Common nighthawk call,Chordeiles minor,0.999,1,8642.31,8654.31,audio/test1.flac,Nevada,39.46966,-120.26956,2026-04-10,1213
996,Woodpecker spp. drum,NA,0.85,1,2149.54,2161.54,,Mono,37.55782,-119.22651,2026-03-25,2452
997,Northern saw-whet owl,Aegolius acadicus,0.247,3,7496.14,7508.14,audio/test2.flac,Merced,37.2008,-120.09596,2026-01-06,2212
998,Northern flicker series,Colaptes auratus,0.717,1,6741.31,6753.31,audio/test2.flac,San Luis Obispo,35.54139,-120.90485,2026-04-07,1556
999,Sooty grouse,Dendragapus fuliginosus,0.999,3,9533.92,9545.92,audio/test1.flac,Tehama,39.96529,-122.06243,2026-01-04,2452
1000,Wolf howl,Canis lupus,0.514,1,7734.3,7746.3,audio/test1.flac,Orange,33.61364,-118.05415,2026-02-01,3332
1001,Sooty grouse,Dendragapus fuliginosus,0.777,2,14226.37,14238.37,,San Mateo,37.53072,-122.40607,2026-01-26,4653
1002,Wrentit,Chamaea fasciata,0.888,3,8782.29,8794.29,,Humboldt,40.40835,-123.99596,2026-04-18,1213
1003,Wrentit,Chamaea fasciata,0.689,1,3867.96,3879.96,,Trinity,40.62335,-123.41249,2026-01-03,9874
1004,Swainson's thrush,Catharus ustulatus,0.809,1,39.34,51.34,audio/test2.flac,Imperial,33.22858,-115.40119,2026-03-21,3332
1005,Marbled murrelet,Brachyramphus marmoratus,0.972,3,12435.72,12447.72,audio/test3.flac,Nevada,39.44762,-120.57718,2026-01-20,9874
1006,Downy woodpecker call,Dryobates pubescens,0.387,2,9469.96,9481.96,audio/test1.flac,Mono,37.51927,-118.36545,2026-01-31,2212
1007,Northern flicker 'skew',Colaptes auratus,0.771,2,8725.76,8737.76,audio/test3.flac,Merced,36.88619,-120.90605,2026-01-17,1213
1008,Swainson's thrush,Catharus ustulatus,0.754,1,7983.92,7995.92,audio/test2.flac,Butte,39.74405,-121.5911,2026-03-02,9874
1009,Marbled murrelet,Brachyramphus marmoratus,0.616,2,12878.14,12890.14,audio/test3.flac,Santa Cruz,36.9417,-121.85707,2026-03-27,2452
1010,Dog barks,NA,0.251,1,6233.04,6245.04,,Inyo,36.90494,-118.46628,2026-01-15,3332
1011,Woodpecker spp. drum,NA,0.838,3,10733.82,10745.82,audio/test3.flac,Glenn,39.42792,-122.32908,2026-03-14,1213
1012,Hermit thrush,Catharus guttatus,0.886,3,3120.1,3132.1,,El Dorado,38.75118,-120.12518,2026-01-28,3332
1013,Swainson's thrush,Catharus ustulatus,0.814,2,4592.04,4604.04,,Tehama,39.81871,-122.83422,2026-03-01,1556
1014,Swainson's thrush,Catharus ustulatus,0.71,2,562.38,574.38,audio/test2.flac,Trinity,40.33848,-123.11221,2026-03-31,4653
1015,Great horned owl,Bubo virginianus,0.577,1,3029.38,3041.38,audio/test2.flac,Yolo,38.47181,-121.59079,2026-02-02,1213
1016,Common nighthawk boom,Chordeiles minor,0.794,2,13798.44,13810.44,audio/test2.flac,Del Norte,41.71142,-123.96134,2026-04-09,9874
1017,Great horned owl,Bubo virginianus,0.547,3,1452.27,1464.27,audio/test2.flac,Humboldt,40.7542,-123.94287,2026-02-17,9874
1018,Marbled murrelet,Brachyramphus marmoratus,0.919,2,12259.43,12271.43,,Fresno,36.94373,-119.69045,2026-01-22,2452
1019,Wrentit,Chamaea fasciata,0.612,3,5367.97,5379.97,,Contra Costa,38.05473,-122.42122,2026-03-19,2452
1020,Northern saw-whet owl,Aegolius acadicus,0.542,3,11586.5,11598.5,,Calaveras,38.16975,-120.26092,2026-03-19,1556
1021,Sooty grouse,Dendragapus fuliginosus,0.999,1,8037.49,8049.49,audio/test3.flac,Trinity,41.0645,-123.62392,2026-04-06,4653
1022,Dog barks,NA,0.123,1,12215.68,12227.68,audio/test1.flac,San Francisco,37.79544,-122.41446,2026-04-02,3332
1023,Dog barks,NA,0.157,3,5520.22,5532.22,audio/test1.flac,Sierra,39.76536,-121.08316,2026-01-15,2212
1024,Steller's jay,Cyanocitta stelleri,0.678,2,7695.61,7707.61,audio/test3.flac,Modoc,41.70215,-120.30942,2026-04-10,1334
1025,Sooty grouse,Dendragapus fuliginosus,0.841,3,2987.5,2999.5,audio/test3.flac,Sacramento,38.21397,-121.24816,2026-04-15,3332
1026,Northern flicker series,Colaptes auratus,0.658,2,6402.72,6414.72,audio/test2.flac,Monterey,36.08487,-120.34286,2026-01-21,1334
1027,Common nighthawk call,Chordeiles minor,0.999,1,3179.83,3191.83,audio/test1.flac,San Joaquin,37.71433,-121.00874,2026-02-09,9874
1028,Wolf howl,Canis lupus,0.691,3,14256.13,14268.13,audio/test3.flac,Orange,33.88343,-117.95419,2026-01-14,3332
1029,Common nighthawk call,Chordeiles minor,0.889,2,8900.04,8912.04,audio/test2.flac,Siskiyou,41.38031,-122.7466,2026-03-16,3332
1030,Canada goose,Branta canadensis,0.674,3,9157.44,9169.44,audio/test1.flac,Humboldt,40.00771,-124.03209,2026-01-04,1556
1031,Northern flicker series,Colaptes auratus,0.726,1,1563.72,1575.72,audio/test3.flac,Glenn,39.57149,-122.1535,2026-04-29,2212
1032,Northern saw-whet owl,Aegolius acadicus,0.375,2,5404.84,5416.84,audio/test3.flac,Fresno,36.81788,-120.13163,2026-02-09,2212
1033,Wrentit,Chamaea fasciata,0.663,1,717.23,729.23,audio/test2.flac,San Benito,36.5644,-120.60932,2026-03-15,1213
1034,Common nighthawk call,Chordeiles minor,0.888,1,6587.5,6599.5,,Inyo,37.04655,-118.45668,2026-03-28,2452
1035,Hermit thrush,Catharus guttatus,0.928,1,4498.48,4510.48,audio/test3.flac,San Diego,33.09314,-117.33218,2026-04-27,2452
1036,Swainson's thrush,Catharus ustulatus,0.828,2,10380.48,10392.48,audio/test1.flac,Lassen,40.67361,-120.85693,2026-02-18,2212
1037,Steller's jay,Cyanocitta stelleri,0.683,3,2617.12,2629.12,,Ventura,34.5356,-118.8773,2026-02-20,2212
1038,Canada goose,Branta canadensis,0.979,2,12104.63,12116.63,audio/test2.flac,Trinity,40.20196,-123.38316,2026-05-01,9874
1039,Swainson's thrush,Catharus ustulatus,0.865,1,11127.73,11139.73,audio/test1.flac,Colusa,39.49886,-122.16569,2026-04-02,2212
1040,Northern flicker 'skew',Colaptes auratus,0.883,1,9002.47,9014.47,audio/test3.flac,Merced,37.47772,-120.98958,2026-01-26,2212
1041,Marbled murrelet,Brachyramphus marmoratus,0.694,2,2260.96,2272.96,audio/test1.flac,Siskiyou,41.68046,-122.21103,2026-01-10,1213
1042,Common nighthawk call,Chordeiles minor,0.757,1,7660.34,7672.34,audio/test1.flac,Shasta,40.5279,-122.69845,2026-03-17,2212
1043,Marbled murrelet,Brachyramphus marmoratus,0.645,1,6452.47,6464.47,audio/test1.flac,Orange,33.56199,-117.53203,2026-03-30,3332
1044,Northern flicker 'skew',Colaptes auratus,0.885,2,9556.08,9568.08,audio/test3.flac,Sierra,39.74466,-120.2495,2026-04-17,4653
1045,Northern flicker 'skew',Colaptes auratus,0.879,3,3178.86,3190.86,audio/test1.flac,Merced,37.18896,-120.51779,2026-03-22,4653
1046,Common raven,Corvus corax,0.912,3,7626.3,7638.3,audio/test2.flac,Del Norte,41.86439,-123.65176,2026-02-01,1213
1047,Wolf howl,Canis lupus,0.715,2,8839.03,8851.03,audio/test3.flac,Riverside,33.60259,-116.44323,2026-01-14,1556
1048,Wolf howl,Canis lupus,0.675,1,6721.3,6733.3,audio/test3.flac,Lassen,40.3472,-121.01334,2026-03-31,3332
1049,Wrentit,Chamaea fasciata,0.663,1,409.93,421.93,audio/test3.flac,Stanislaus,37.77231,-121.0792,2026-04-09,1556
1050,Northern flicker series,Colaptes auratus,0.541,3,6799.62,6811.62,audio/test2.flac,Inyo,36.13753,-117.01056,2026-02-08,4653
1051,Steller's jay,Cyanocitta stelleri,0.712,1,8749.68,8761.68,audio/test1.flac,Kern,35.19519,-118.17082,2026-04-19,2212
1052,Great horned owl,Bubo virginianus,0.546,3,5655.27,5667.27,audio/test3.flac,Tulare,36.24573,-118.98984,2026-03-29,2452
1053,Canada goose,Branta canadensis,0.562,1,10248.02,10260.02,audio/test3.flac,Trinity,40.24538,-122.69252,2026-03-18,2452
1054,Canada goose,Branta canadensis,0.863,1,6583.17,6595.17,audio/test2.flac,Humboldt,40.26917,-124.16186,2026-04-14,1213
1055,Northern saw-whet owl,Aegolius acadicus,0.462,2,10429.76,10441.76,audio/test2.flac,Contra Costa,38.06469,-122.42531,2026-01-16,4653
1056,Marbled murrelet,Brachyramphus marmoratus,0.566,2,6294.8,6306.8,audio/test3.flac,Butte,39.52898,-121.79392,2026-04-12,1556
1057,Northern flicker 'skew',Colaptes auratus,0.968,3,8964.38,8976.38,audio/test3.flac,Placer,39.19584,-120.35132,2026-03-14,4653
1058,Wolf howl,Canis lupus,0.716,3,13433.5,13445.5,audio/test1.flac,San Francisco,37.73782,-122.46637,2026-04-11,2452
1059,Wrentit,Chamaea fasciata,0.838,2,4752.28,4764.28,audio/test3.flac,Madera,36.85296,-119.48962,2026-01-06,3332
1060,Olive-sided flycatcher,Contopus cooperi,0.666,1,293.01,305.01,audio/test3.flac,Colusa,39.55095,-122.28233,2026-02-14,1213
1061,Marbled murrelet,Brachyramphus marmoratus,0.999,3,11675.49,11687.49,audio/test1.flac,Mendocino,39.8645,-123.73131,2026-03-10,2452
1062,Sooty grouse,Dendragapus fuliginosus,0.868,2,10134.16,10146.16,audio/test2.flac,Mono,37.42672,-119.43967,2026-02-24,4653
1063,Wolf howl,Canis lupus,0.754,2,6427.38,6439.38,audio/test1.flac,Orange,33.55555,-117.91191,2026-03-26,4653
1064,Downy woodpecker call,Dryobates pubescens,0.624,3,7480.82,7492.82,audio/test2.flac,Tulare,36.40989,-118.8023,2026-02-17,9874
1065,Northern saw-whet owl,Aegolius acadicus,0.485,1,6343.24,6355.24,audio/test1.flac,Calaveras,38.39618,-120.85229,2026-01-09,1213
1066,Northern saw-whet owl,Aegolius acadicus,0.449,3,7478.98,7490.98,audio/test1.flac,Amador,38.31566,-120.92538,2026-03-06,2212
1067,Great horned owl,Bubo virginianus,0.617,2,13943.02,13955.02,,Sonoma,38.32537,-122.72049,2026-03-24,1334
1068,Northern flicker 'skew',Colaptes auratus,0.727,1,6639.47,6651.47,audio/test1.flac,San Luis Obispo,35.60309,-120.41945,2026-02-13,1213
1069,Dog barks,NA,0.244,1,9990.44,10002.44,audio/test3.flac,San Bernardino,35.14585,-116.73185,2026-01-02,9874
1070,Sooty grouse,Dendragapus fuliginosus,0.727,1,9958.23,9970.23,audio/test2.flac,Merced,37.28414,-120.26749,2026-04-19,4653
1071,Downy woodpecker call,Dryobates pubescens,0.649,1,507.5,519.5,audio/test2.flac,Inyo,36.71129,-115.79032,2026-02-23,1556
1072,Common nighthawk boom,Chordeiles minor,0.67,1,8990.2,9002.2,audio/test3.flac,San Joaquin,38.04381,-121.20703,2026-04-16,1334
1073,Marbled murrelet,Brachyramphus marmoratus,0.654,3,7756.0,7768.0,audio/test3.flac,Stanislaus,37.79059,-121.36618,2026-03-04,1213
1074,Common nighthawk boom,Chordeiles minor,0.916,2,4488.99,4500.99,,San Joaquin,38.00155,-121.02244,2026-01-14,1556
1075,Wolf howl,Canis lupus,0.882,1,3815.93,3827.93,audio/test2.flac,San Benito,36.34759,-121.4497,2026-02-25,1334
1076,Wrentit,Chamaea fasciata,0.765,1,11785.51,11797.51,audio/test2.flac,Humboldt,40.83137,-124.33943,2026-02-16,2212
1077,Common raven,Corvus corax,0.999,3,11355.31,11367.31,audio/test2.flac,Napa,38.38075,-122.26813,2026-03-23,1213
1078,Great horned owl,Bubo virginianus,0.549,1,1789.21,1801.21,audio/test2.flac,San Luis Obispo,35.60036,-119.85173,2026-04-25,1334
1079,Downy woodpecker call,Dryobates pubescens,0.723,3,5286.19,5298.19,,Colusa,39.01193,-121.95129,2026-04-17,2212
1080,Woodpecker spp. drum,NA,0.958,1,12454.15,12466.15,audio/test3.flac,Monterey,36.17796,-121.50774,2026-02-28,9874
1081,Northern flicker series,Colaptes auratus,0.632,1,3197.56,3209.56,,Modoc,41.72566,-121.15236,2026-04-01,1334
1082,Downy woodpecker call,Dryobates pubescens,0.474,3,1274.88,1286.88,audio/test1.flac,Tulare,36.33857,-119.3757,2026-01-20,9874
1083,Wrentit,Chamaea fasciata,0.992,2,13417.29,13429.29,audio/test1.flac,Kings,36.33389,-119.73366,2026-02-25,1556
1084,Olive-sided flycatcher,Contopus cooperi,0.689,2,13159.3,13171.3,audio/test3.flac,Trinity,40.99283,-123.43161,2026-01-23,1556
1085,Wrentit,Chamaea fasciata,0.932,2,13198.7,13210.7,audio/test3.flac,Madera,37.48868,-120.02137,2026-04-04,2452
1086,Hermit thrush,Catharus guttatus,0.69,1,491.34,503.34,audio/test3.flac,Tuolumne,37.73064,-119.55588,2026-03-08,9874
1087,Wolf howl,Canis lupus,0.728,3,1170.06,1182.06,audio/test2.flac,Sacramento,38.32659,-121.34396,2026-03-25,1213
1088,Wrentit,Chamaea fasciata,0.782,2,13541.81,13553.81,audio/test3.flac,San Benito,36.84763,-120.71593,2026-02-04,3332
1089,Olive-sided flycatcher,Contopus cooperi,0.999,3,7686.99,7698.99,audio/test1.flac,Madera,37.59778,-120.06539,2026-03-20,1213
1090,Wolf howl,Canis lupus,0.681,1,2616.71,2628.71,audio/test3.flac,Orange,33.59624,-117.5805,2026-04-14,1334
1091,Northern flicker series,Colaptes auratus,0.598,1,10314.61,10326.61,audio/test2.flac,Glenn,39.47703,-122.0055,2026-04-28,1556
1092,Downy woodpecker call,Dryobates pubescens,0.503,2,12804.2,12816.2,audio/test1.flac,Riverside,33.57794,-115.71652,2026-03-10,3332
1093,Northern flicker 'skew',Colaptes auratus,0.93,3,3759.33,3771.33,audio/test3.flac,San Luis Obispo,35.40776,-121.32148,2026-04-10,1213
1094,Hermit thrush,Catharus guttatus,0.679,2,945.32,957.32,audio/test3.flac,Glenn,39.69806,-121.94713,2026-03-03,1334
1095,Steller's jay,Cyanocitta stelleri,0.67,1,11357.84,11369.84,audio/test2.flac,Sierra,39.61356,-120.87851,2026-03-01,4653
1096,Northern flicker series,Colaptes auratus,0.759,2,11284.79,11296.79,,Glenn,39.58523,-121.9347,2026-02-25,2452
1097,Hermit thrush,Catharus guttatus,0.999,1,2900.4,2912.4,audio/test2.flac,Alpine,38.43354,-119.80697,2026-04-16,1556
1098,Northern saw-whet owl,Aegolius acadicus,0.44,3,8779.2,8791.2,audio/test2.flac,Calaveras,38.24314,-120.82439,2026-04-04,2212
1099,Steller's jay,Cyanocitta stelleri,0.665,2,3200.11,3212.11,audio/test3.flac,Lake,39.21912,-122.29703,2026-03-17,4653
1100,Sooty grouse,Dendragapus fuliginosus,0.7,2,3393.59,3405.59,audio/test2.flac,Santa Clara,37.36178,-121.94777,2026-02-04,1334
1101,Sooty grouse,Dendragapus fuliginosus,0.712,1,3433.25,3445.25,,Orange,33.43783,-117.47112,2026-02-11,3332
1102,Marbled murrelet,Brachyramphus marmoratus,0.957,2,12541.15,12553.15,audio/test1.flac,Amador,38.33994,-120.07231,2026-04-20,1556
1103,Wolf howl,Canis lupus,0.592,3,7033.09,7045.09,,Orange,33.39804,-117.42381,2026-02-01,1334
1104,Marbled murrelet,Brachyramphus marmoratus,0.572,1,2120.74,2132.74,,Placer,39.08516,-121.09722,2026-04-17,3332
1105,Wolf howl,Canis lupus,0.655,2,4994.49,5006.49,audio/test3.flac,Sacramento,38.64535,-121.07443,2026-04-30,1556
1106,Swainson's thrush,Catharus ustulatus,0.727,2,4299.15,4311.15,audio/test2.flac,Solano,38.2044,-122.1741,2026-01-12,1213
1107,Hermit thrush,Catharus guttatus,0.556,2,891.81,903.81,audio/test3.flac,San Diego,33.03741,-116.95735,2026-02-05,1556
1108,Wrentit,Chamaea fasciata,0.671,2,5957.13,5969.13,audio/test3.flac,Mariposa,37.18546,-120.00767,2026-04-23,1556
1109,Downy woodpecker call,Dryobates pubescens,0.507,2,3138.0,3150.0,audio/test1.flac,Mono,38.44374,-119.01544,2026-02-27,4653
1110,Downy woodpecker call,Dryobates pubescens,0.672,1,2131.26,2143.26,audio/test3.flac,Sierra,39.87554,-120.62607,2026-02-01,2212
1111,Swainson's thrush,Catharus ustulatus,0.513,2,214.26,226.26,audio/test1.flac,Lassen,40.87863,-120.13828,2026-04-07,9874
1112,Northern flicker 'skew',Colaptes auratus,0.881,1,14286.34,14298.34,,Kings,35.91627,-119.72298,2026-03-01,1213
1113,Marbled murrelet,Brachyramphus marmoratus,0.727,1,5092.94,5104.94,audio/test1.flac,Tulare,35.79828,-119.11659,2026-03-14,2452
1114,Common nighthawk boom,Chordeiles minor,0.885,1,9848.04,9860.04,audio/test3.flac,Fresno,37.48832,-119.42508,2026-03-20,1334
1115,Downy woodpecker call,Dryobates pubescens,0.578,2,8813.38,8825.38,audio/test2.flac,Mono,37.88524,-119.37873,2026-03-27,1334
1116,Northern flicker 'skew',Colaptes auratus,0.627,3,2542.85,2554.85,audio/test3.flac,Yolo,38.34763,-121.53583,2026-02-18,1334
1117,Wrentit,Chamaea fasciata,0.781,1,1180.69,1192.69,,Kings,36.07924,-119.64549,2026-02-13,1556
1118,Olive-sided flycatcher,Contopus cooperi,0.787,2,11663.6,11675.6,audio/test1.flac,Colusa,39.14017,-121.80551,2026-01-04,2452
1119,Northern flicker 'skew',Colaptes auratus,0.722,1,3252.88,3264.88,audio/test3.flac,Calaveras,38.30106,-120.08141,2026-03-05,2452
1120,Sooty grouse,Dendragapus fuliginosus,0.999,2,3741.04,3753.04,audio/test2.flac,Monterey,36.02387,-121.54287,2026-04-19,9874
1121,Marbled murrelet,Brachyramphus marmoratus,0.874,2,5578.91,5590.91,,Siskiyou,41.51345,-121.46625,2026-02-11,1213
1122,Northern flicker 'skew',Colaptes auratus,0.966,3,13275.89,13287.89,audio/test2.flac,Placer,39.2363,-120.53001,2026-01-24,1334
1123,Common nighthawk boom,Chordeiles minor,0.689,2,1603.51,1615.51,,Tulare,36.19008,-118.80554,2026-03-04,3332
1124,Hermit thrush,Catharus guttatus,0.679,3,1601.18,1613.18,,San Diego,32.81105,-117.46653,2026-01-28,3332
1125,Dog barks,NA,0.111,2,593.1,605.1,audio/test2.flac,Napa,38.82508,-122.56729,2026-02-15,1556
1126,Northern flicker 'skew',Colaptes auratus,0.653,2,12840.39,12852.39,audio/test3.flac,Merced,37.21248,-120.51274,2026-04-13,2452
1127,Sooty grouse,Dendragapus fuliginosus,0.734,2,13630.99,13642.99,,San Joaquin,38.04888,-121.39917,2026-02-03,1213
